DamName,DamType,Province,DamLink,DamDescription
善泥坡水电站,备案电站6座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1784,"<td class=""nr3"" align=""left""><p>    善泥坡水电站位于贵州省水城县顺场乡境内北盘江干流中游河段，是北盘江流域综合规划中的第八个梯级电站，上游距规划的石板寨水电站约23km，下游距已建成的光照水电站75km，距六盘水市区118km，距贵阳市362km，工程任务为发电。电站采用混合式开发，坝址以上流域面积8920km<sup>2</sup>，多年平均流量为129m<sup>3</sup>/s，多年平均径流量40.8亿m<sup>3</sup>。电站水库正常蓄水位885m，总库容0.85亿m<sup>3</sup>，调节库容0.246亿m<sup>3</sup>，属日调节水库。电站装机大机组2台，单机容量90MW，生态小机组1台，单机容量5.5MW，总装机容量185.5MW。本工程为三等，工程规模为中型，枢纽布置为碾压混凝土双曲拱坝+右岸长引水隧洞+右岸地下厂房。主要建筑物拦河大坝、进水口、引水隧洞、厂房、泄洪建筑物等级别为3级，次要建筑物为4级。    混凝土坝及其他挡水、泄水建筑物的设计洪水标准为100年一遇（P=1%），相应洪峰流量4640 m3/s；校核洪水为1000年一遇（P=0.1%），相应洪峰流量6240 m<sup>3</sup>/s。厂房的设计洪水为50年一遇（P=2%），相应流量为4100 m<sup>3</sup>/s，校核洪水标准为200年一遇（P=0.5%）,相应流量为5180 m<sup>3</sup>/s。</p>
<p>    碾压混泥土双曲拱坝坝顶弧长204.29m，坝顶高程888m，最大坝高110m，坝底厚23.5m，后高比0.214。泄洪建筑物布置于拱坝坝身，由3个溢流表孔（宽14米×高10米）和2个泄洪中孔（宽6米×高7.5米）组成，最大下泄流量6294 m<sup>3</sup>/s。</p>
<p>    2011年6月5日主体工程开工， 2014年11月29日下闸蓄水。</p>
<p> </p></td>"
引子渡水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1176,"<td class=""nr3"" align=""left""><p>      引子渡水电站工程位于贵州省平坝县与织金县交界处乌江上游南源三岔河的下游，距上游普定水电站51km，距下游东风水电站43km，距贵阳市97km。坝址以上控制流域面积6422km<sup>2</sup>，水库总库容5.31亿m<sup>3</sup>，属不完全年调节水库。工程以发电为主，电站总装机容量360MW(3×120MW)。工程规模属二等大（2）型，主要建筑物按2级设计，即大坝与溢洪道按100年一遇洪水设计，5000年一遇洪水校核；引水系统与发电厂房按100年一遇洪水设计，500年一遇洪水校核。校核洪水位1091.09m（相应库容为5.31亿m<sup>3</sup>），设计洪水位1086.86m（相应库容为4.70亿m<sup>3</sup>），正常蓄水位1086.00m（相应库容为4.55亿m<sup>3</sup>），死水位1052.00m（相应库容为1.33亿m<sup>3</sup>）。电站枢纽由混凝土面板堆石坝、左岸溢洪道、右岸发电引水洞和发电厂房等组成。 </p>
<p>      混凝土面板堆石坝最大坝高129.5m，坝顶高程1092.50m，坝顶宽10.6m，坝顶长276.0m。</p>
<p>       溢洪道由引水明渠段、控制段、泄槽段和消能段组成，总长约600m。溢流堰顶高程1068.00m，共设3孔，孔口宽3×11.5m，堰顶设有三扇弧形钢闸门，尺寸11.5m×18.0m（宽×高），最大下泄流量8386m<sup>3</sup>/s。泄槽末端接挑流鼻坎，左孔、中孔采用曲面贴角鼻坎，右孔采用斜鼻坎，坎顶高程分别为1026.59m、1037.13m、1019.57m。 </p>
<p>      发电引水隧洞总长约1100m，采用“一洞三机”的布置形式，由岸塔式进水口、引水隧洞、调压井、压力钢管主管、钢岔管、压力钢管支管组成。厂房布置在右岸胡家大地，为岸边式地面厂房，厂内安装3台120MW水轮发电机组。</p>
<p>      在大坝左、右岸各布置了一条导流洞，过水断面为城门洞型。左岸（1<sup>＃</sup>）导流洞进口底板高程975.00m，出口底板高程974.00m，2003年2月9日封堵完毕；右岸（2<sup>＃</sup>）导流洞其进口底板高程974.00m，出口底板高程973.00m，2003年5月15日封堵完毕。</p>
<p>       坝基岩体主要为薄层灰岩夹泥岩，属中硬岩和较软岩，风化较浅，地表多为弱风化岩体出露。工程区地震动峰值加速度为0.05g，相应地震基本烈度为Ⅵ度。</p>
<p>      工程于2000年11月8日正式开工，于2003年4月10日下闸蓄水，2003年5月22日首台机组发电，同年8月25日、12月5日，第二台、第三台机组相继发电，实现了“一年三投”的目标，2004年6月工程全部竣工。2004年11月完成工程竣工安全鉴定。2005年9月完成大坝安全初始注册，注册等级为甲级，有效期至2010年10月9日。</p>
<p>     本工程设计单位为中国水电顾问集团贵阳勘测设计研究院，主管单位为贵州黔源电力股份有限公司，运行单位为贵州黔源引子渡发电有限责任公司。</p></td>"
鱼塘水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1247,"<td class=""nr3"" align=""left""><p>      鱼塘水电站位于贵州省遵义市道真县旧城镇，是芙蓉江梯级开发中的第七级水电站，坝址距道真县城35km。工程以发电为主，兼顾灌溉、养殖等综合利用效益。坝址控制流域面积5335km<sup>2</sup>，多年平均流量108m<sup>3</sup>/s。水库正常蓄水位465.00m，总库容1.224亿m<sup>3</sup>，为周调节水库。电站装机容量75MW(2×37.5MW)，保证出力11.39MW，年发电量3.128亿KW·h。工程属二等大（2）型。</p>
<p>      电站枢纽工程由拦河大坝、左岸溢洪道、右岸发电引水系统和地面厂房等建筑物组成。混凝土面板堆石坝最大坝高75.5m，坝顶高程472.5m，坝顶宽8.0m，坝轴线长179.5m。溢洪道紧靠左岸坝肩布置，由进水渠、闸室、泄槽和消力池等部分组成。进水渠底板高程439.50m，底宽51.5m。右导墙兼做大坝趾墙，最大高度38.5m。闸室内设3孔泄洪闸，孔口尺寸14.5m×16.0m（宽×高），堰顶高程449.00m。引水发电系统布置在右岸，单机单洞，共2条洞，由进水口、引水隧洞和压力钢管组成。厂区枢纽布置在右岸，主变紧靠安装场右侧布置，开关站布置在导流洞出口右侧山坡上。</p>
<p>      主体工程于2004年2月开工，2005年10月5日下闸蓄水，同年10月28日首台机组投入运行，2006年2月28日第2台机组投入运行，至此枢纽主体工程全面竣工。2007年11月完成工程竣工安全鉴定；2008年10月通过工程竣工验收。</p>
<div>      设计单位中南勘测设计研究院，运行单位为贵州北源电力股份有限公司鱼塘水电站，大坝主管单位为贵州黔源电力股份有限公司。</div></td>"
乌江渡水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1006,No description
天生桥一级水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1171,No description
响水水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=2083,"<td class=""nr3"" align=""left""><p>    响水水电站位于贵州水城县与云南曲靖市界河北盘江上，是北盘江干流开发的第六级电站，工程以发电为主，总装机容量230MW。</p>
<p>    坝址以上流域面积5036km<sup>2</sup>，水库总库容830万m<sup>3</sup>，为日调节水库，水库正常蓄水位1150.00m，死水位1133.00m，校核洪水位1163.10m，设计洪水位1159.74m。</p>
<p>    枢纽工程由细石混凝土砌块石双曲拱坝、溢洪道、冲沙兼放空底孔、右岸引水发电系统组成。响水水电站属三等中型工程，主要建筑物为3级，设计洪水重现期50年，洪峰流量3010m<sup>3</sup>/s；校核洪水重现期500年，洪峰流量5150m<sup>3</sup>/s。</p>
<p>    拱坝坝顶高程1164.00m，最大坝高68m，坝顶上游弧长188.786m，溢洪道布置在坝顶中部，堰顶高程1150.00m，无闸控制自由溢流，进口段设5孔，净宽共55m，挑流消能；坝体右侧底部布设1孔直径3m的冲沙兼放空底孔，修复时缩小为2.4m，进水口底槛高程1108.00m。</p>
<p>    本工程于1994年3月5日开工，1999年7月31日通过蓄水验收，由于1999年9月10日发生水淹厂房事故，2000年8月22日发生高压埋管失稳事故，直到2003年3月5日，电站第一台机组正式投产发电，2003年6月20日，第二台机组投产发电。2007年12月一期工程竣工验收。2008年8月开始二期工程建设，2011年8月二期工程投产发电。</p></td>"
窄巷口水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1063,No description
思林水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1459,No description
修文水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1062,"<td class=""nr3"" align=""left""><p>    修文水电站位于贵州省修文县境内，距贵阳市48km，系猫跳河梯级中的第三级梯级电站。坝址以上控制流域面积2145 km<sup>2</sup>，原设计水库总库容0.156亿m<sup>3</sup>，为日调节水库；电站以发电为主，总装机容量24MW。工程属三等中型，大坝为3级建筑物。现按重现期50年洪水设计，相应洪水位和库容分别为1134.06m和0.146亿m<sup>3</sup>；500年洪水校核，相应洪水位和库容分别为1135.96m和0.163亿m<sup>3</sup>；水库正常蓄水位为1131.00m，相应库容为0.114亿m<sup>3</sup>；汛限水位1131.00m；死水位为1120.00m，相应库容为0.0435亿m<sup>3</sup>。枢纽由混凝土定圆心拱坝、坝后溢流式厂房、放空底孔等组成。 <br>    1997年5月防洪加固后，大坝坝顶高程1135.50m，防浪墙顶高程1136.70m，最大坝高52.0m；坝顶溢流坝分5孔，堰顶高程1126.30m，中三孔每孔宽9.75m，两边孔每孔宽5.85m，溢流净宽40.85m，每孔均装有露顶式弧形钢闸门，最大下泄流量2470m<sup>3</sup>/s，采用挑流消能。 <br>放空底孔布置在大坝左侧岸边底部，为坝身埋管，进口底高程1092.10m，直径0.8m，长度27.55m，出口装有直径0.8m闸阀控制，最大泄流量7.6m<sup>3</sup>/s，不参与泄洪。 <br>    厂房紧接坝后，顶盖板即为溢流面，内装2台水轮发电机组。大坝垫座内布置2个直径3.4m的输水孔，进水口及闸门井布置在垫座前缘的混凝土平台上；进水口底板高程1093.30m，各设一道钢平板闸门。 <br>    坝基主要岩性为白云岩。本区地震动峰值加速度小于0.05g，反应谱特征周期0.35s，相应地震基本烈度小于Ⅵ度。 <br>    本工程设计单位为贵州省水电厅勘测设计院，施工单位为贵州省水电厅工程局。工程于1960年1月开工，1961年4月蓄水，同年6月竣工。因大坝洪水标准偏低，于1997年5月完成防洪加固（坝顶加高3.0m）工程。水电站运行单位为红枫水力发电厂，主管单位为国电贵州电力有限公司。 <br></p></td>"
双河口水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1392,No description
团坡水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1480,No description
石垭子水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=1579,No description
毛家河水电站,注册电站34座,贵州省,http://www.dam.com.cn/damView/view.jsp?id=2049,"<td class=""nr3"" align=""left""><p>   毛家河水电站位于北盘江上游支流清水河上，电站距水城70km，距贵阳市336km，是一座以发电为主的水电枢纽工程。电站坝址以上流域面积4935km<sup>2</sup>，多年平均流量77.1m<sup>3</sup>/s。水库正常蓄水位1300m，死水位1285m，电站装机容量180 MW（3×60MW）。水库总库容1281.3万m<sup>3</sup>，正常蓄水位以下库容1203.4万m<sup>3</sup>，调节库容671.8万m<sup>3</sup>，为日调节水库。工程等别为三等工程，工程规模为中型，主要永久性建筑物(如大坝及引水发电系统)为3级建筑物，永久性次要建筑物为4级，临时建筑物为5级。混凝土坝及相应的泄水建筑物：50年一遇洪水设计，500年一遇洪水校核；面板堆石坝及相应的泄水建筑物： 50年一遇洪水设计，1000年一遇洪水校核；厂房：50年一遇洪水设计，200年一遇洪水校核；下游消能防冲工程：30年一遇洪水设计。工程区地震动峰值加速度为0.05g，相应的地震基本烈度为Ⅵ度。</p>
<p>   电站枢纽由碾压混凝土重力坝、右岸引水和地面厂房组成。</p>
<p>   重力坝顶高程1303.50m，最大坝高74.50m，坝顶长173.45m，坝顶宽7.00m，最大坝底宽60m。坝体分左、右岸挡水坝和河床溢流坝段，其中，溢流坝段前沿长34m，左、右岸挡水坝段分别长63.16m和47.16m，坝顶宽度7m，最大坝底宽66.55 m，坝体基本剖面上游把坡高程1303.5 m至1260.00 m垂直，高程1260.00 m至坝基的破壁为1:0.25；下游坝坡为1：0.73，折坡点高程为1293.00 m。下游坝坡1：0.73，上游坝坡1：0.15。</p>
<p>   泄水建筑物由3个溢流表孔和2中孔组成，冲沙孔的功能为泄洪兼冲沙。2个冲沙孔对称布置在溢流表孔两侧，三者处河床中部。溢流表孔尺寸8×12m（宽×高），堰顶高程1288.00m，采用宽尾墩+台阶坝面＋消力池的联合消能方式；每孔设一扇平板工作闸门，各用一台固定卷扬机启闭。2个冲沙孔布置在高程1252.00m，孔口设置检修闸门，孔口尺寸5×7m(宽×高)，出口设置弧形工作闸门，孔口尺寸5×6m(宽×高)。</p>
<p>   取水口布置在大坝右岸坝轴线上游约40.0m处，进水口轴线方位为S83<sup>ｏ</sup>E。采用岸塔式进口，由直立式拦污栅段、喇叭口、检修闸门段、渐变段等组成。</p>
<p>   发电厂房为岸边式地面厂房，厂内安装3台单机容量60MW的水轮发电机组，机组安装高程1144.90m。主厂房尺寸70×20.1×60.3m（长×宽×高）。主变压器和220KVGIS开关站布置在上游副厂房内。</p>
<p>   导流洞位于右岸，长度为535.00m。导流洞为城门洞型，断面尺寸7×8m，顶拱中心角120<sup>ｏ</sup>，导流洞进口底板高程为1246.00m,出口高程1244.5m。导流洞进水口设置平板闸门1扇，孔口尺寸为7m×8.165m(宽×高)，闸门采用2000kN容量、行程为16m固定卷扬机式启闭操作。</p>
<p>   主体工程建设于2010年10月正式开工，2014年12月31日首台机组发电。</p></td>"
